question_id,language_id,question,default
2339299,21,RT,1
2339300,21,Time Magazine,1
2339301,21,Bloomberg TV,1
2339302,21,Spotify,1
2339303,21,Deezer,1
2339304,21,Pandora Radio,1
2339305,21,Which devices do you use for browsing digital media,1
2339306,21,"When browsing digital media on mobile, do you use",1
2339307,21,"When browsing digital media on computer, do you use",1
2339308,21,Do you accept cookies from digital media sites?,1
2339309,21,Do you delete cookies on your main device?,1
2339310,21,"When browsing digital media, do you use private browsing mode?",1
2339311,21,"Within the past 30 days, how often have you visited the following sites",1
2339312,21,legit.ng,1
2339313,21,dailypost.ng,1
2339314,21,punchng.com,1
2339315,21,naijaloaded.com.ng,1
2339316,21,vanguardngr.com,1
2339317,21,"When going abroad for vacation after Corona, please select the top 3 destinations you would like to go to",1
2339318,21,Italy,1
2339319,21,France,1
2339320,21,Germany/Austria/Switzerland,1
2339321,21,Spain/Portugal,1
2339322,21,Russia,1
2339323,21,Nordic/Baltic countries,1
2339324,21,East European countries (not Russia),1
2339325,21,UK/Ireland,1
2339326,21,"Balkan countries, Greece or Turkey",1
2339327,21,Northern Africa,1
2339328,21,Western/Central/Eastern Africa,1
2339329,21,Southern Africa,1
2339330,21,Middle East,1
2339331,21,The Arabian peninsula,1
2339332,21,Japan,1
2339333,21,China,1
2339334,21,India,1
2339335,21,South Korea,1
2339336,21,"South East Asia (e.g. Thailand, Malaysia, Indonesia)",1
2339337,21,Other Asian countries (not Russia),1
2339338,21,Australia,1
2339339,21,New Zealand and rest of Oceania,1
2339340,21,North America,1
2339341,21,Central America,1
2339342,21,South America - Brazil,1
2339343,21,South America - other countries,1
2339344,21,None of the above,1
2339345,21,"When a Corona vaccine is available, would you like to be vaccinated?",1
2339346,21,"If you consider news reporting about the Corona epidemic in particular, which of the following media do you find creadible and delivering an accurate picture of reality?",1
2339347,21,Printed newspaper (paper version),1
2339348,21,Newspaper based website/app (online version),1
2339349,21,Local/regional newspaper (paper or online version),1
2339350,21,News channel on TV or via their website/app,1
2339351,21,Commercial TV channel or pay television,1
2339352,21,Commercial radio station,1
2339353,21,Printed magazine (paper version),1
2339354,21,Website or app other than news based websites/apps,1
2339355,21,"Search engines (e.g. Google, Yahoo)",1
2339356,21,"Social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.)",1
2339357,21,Video/video platforms online (YouTube etc.),1
2339358,21,None of the above,1
2339359,21,"Within the past 30 days, have you clicked a digital ad to go to the advertisers site (select all that apply)",1
2339360,21,No,1
2339361,21,"Yes, on platforms like Facebook, Youtube, Instagram",1
2339362,21,"Yes, on digital news sites outside of platforms",1
2339363,21,"Yes, on other digital media sites outside of platforms",1
2339364,21,What are the main reasons preventing you from going on a vacation abroad at an earlier date?,1
2339365,21,I am concerned about infection risks during travel,1
2339366,21,I am concerned about infection risks at the destination,1
2339367,21,I am worried about standard of medical support at destination if I get sick,1
2339368,21,I am worried about cost of medical support at destination if I get sick,1
2339369,21,I think it sounds impractical to travel now with expected restrictions and requirements,1
2339370,21,I think I might be treated unwelcoming by local population worried about tourists spreading Corona,1
2339371,21,"I prefer ""safer local"" leisure activities",1
2339372,21,I don't have any vacation time available sooner,1
2339373,21,I have no interest in traveling abroad,1
2339374,21,I have to carefully spend my money because of the crisis,1
2339375,21,Who do you think is mainly responsible for the cause of the Corona-epidemic?,1
2339376,21,"If you as a consumer see advertising which is relevant for you in the context of Corona epidemic news reporting, how would it effect the brand of the advertiser?",1
2339377,21,Have you so far been impacted by Corona - Covid-19 in any of the following ways?,1
2339378,21,I have been working from home,1
2339379,21,I have been terminated from my work,1
2339380,21,I have been furloughed,1
2339381,21,I have been working restricted hours,1
2339382,21,I have had to cancel vacation plans,1
2339383,21,I have had to cancel work travel plans,1
2339384,21,I have been ill with symptoms that I think could be Corona,1
2339385,21,I have family members that have been ill with symptoms that could be Corona,1
2339386,21,I have or know someone that has been diagnosed with Corona,1
2339387,21,None of the above,1
2339388,21,When travel restrictions are lifted and international tourism is allowed again do you plan to take a vacation abroad?,1
2339389,21,,1
2339390,21,I comply with the recommendations for physical distancing,1
2339391,21,I comply with the restrictions to stay home,1
2339392,21,I disinfect groceries before putting them away,1
2339393,21,I would like to help people who are more vulnerable to Corona,1
2339394,21,I think that other people will stop following the restrictions soon,1
2339395,21,When do you believe that your consumption will return back to normal again?,1
2339396,19,,1
2339398,19,Ik houd me aan de aanbevelingen voor fysieke afstand,1
2339399,19,Ik houd me aan de beperkingen om thuis te blijven,1
2339400,19,Ik desinfecteer boodschappen voordat ik ze opberg,1
2339401,19,Ik zou graag mensen willen helpen die kwetsbaarder zijn voor Corona,1
2339402,19,Ik denk dat andere mensen zich binnenkort niet meer aan de beperkingen zullen houden,1
2339403,21,GUID,1
2339404,21,Weight,1
2339405,21,Secondary weigh,1
2339406,21,Mobile,1
2339407,21,Tablet,1
2339408,21,Panelist ID,1
2339409,21,Panel Names,1
2339410,21,Postal code,1
2339411,21,Age group,1
2339412,21,Age groups,1
2339413,21,Age group,1
2339414,21,Age group,1
2339415,21,Age group,1
2339416,21,Year of birth,1
2339417,21,Gender,1
2339418,21,What is your gender?,1
2339419,21,What is your age?,1
2339420,21,Which region do you currently live in?,1
2339421,21,What is your level of education?,1
2339422,21,What is your current household income?,1
2339423,21,QUALITY_SO_2,1
2339424,21,Which of the following social media do you use regularly?,1
2339425,21,SO Control,1
2339426,21,Which country do you live in?,1
2339427,21,Which of the following have you done during the last 4 weeks?,1
2339428,21,"This research is being conducted to help understand how people perceive the content as well as advertisement in different print, audio-visual and online media.",1
2339429,21,"The next series of questions asks you to rate thrustworthiness of advertisements included in media (eg, Television, radio, online, newspapers). There are no right or wrong answers, we are only interested in your honest opinions.",1
2339430,21,"Overall, to what extent do you agree or disagree that",1
2339431,21,"Overall, to what extent do you agree or disagree that",1
2339432,21,To what extent do you agree or disagree that the more you trust the context within which an ad is presented you the more likely you are to buy the product/service being advertised?,1
2339434,21,"Lately there have been a lot of discussions about so called ""fake news"" where content has been published with a specific political purpose and of questionable substance. Would you say that news published in media in your country in general are unbiased and trustworthy?",1
2339435,21,Finally we would like to understand how you would rate the overall trustworthiness of some specific brands in media.,1
2339436,21,Which of the following brands are you familiar with?,1
2339437,21,How trustworthy would you say in general that you perceive content and advertising presented in the following media are?,1
2339438,21,We are doing a project about attitudes to smoking and would like to also ask you a couple of questions about smoking and smokeless tobacco.,1
2339439,21,Do you regularly use any form of tobacco/smoking products today?,1
2339440,21,Do you think that it is right that governments ban the use of cigarettes and other smoking products in public places?,1
2339441,21,Do you think that the new tobacco/smoking products that are being launched and promoted as less dangerous are a good solution to reduce the health issues from smoking?,1
2339442,21,Filter for T8,1
2339443,21,Bebo,1
2339444,21,Facebook,1
2339445,21,FitFinder,1
2339446,21,Flickr,1
2339447,21,Foursquare,1
2339448,21,Google+,1
2339449,21,Instagram,1
2339450,21,LinkedIn,1
2339451,21,Myspace,1
2339452,21,PlanetAll,1
2339453,21,Twitter,1
2339454,21,Yahoo! Mash,1
2339455,21,YouTube,1
2339456,21,Snapchat,1
2339457,21,Other,1
2339458,21,I do not regularly use any social media,1
2339459,21,Prefer not to answer,1
2339460,21,Read a printed newspaper (paper version),1
2339461,21,Visited a newspaper based website/app (online version),1
2339462,21,Read or visited a local/regional newspaper (paper or online version),1
2339463,21,"Visited an online or app only news service (e.g. on Buzzfeed, Huffington post etc.)",1
2339464,21,Watched a news channel on TV or via their website/app,1
2339465,21,Watched a commercial TV channel or pay television,1
2339466,21,Listened to a commercial radio station,1
2339467,21,"Listed to streamed music (Spotify, Pandora, Deezer or simillar)",1
2339468,21,Read a printed magazine (paper version),1
2339469,21,Read a blog,1
2339470,21,Browsed any website or app other than news based websites/apps,1
2339471,21,"Used a search engine (e.g. Google, Yahoo)",1
2339472,21,"Used a social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.)",1
2339473,21,"Seen an outdoor advertisement (e.g. billboard, screen or bus stop ad)",1
2339474,21,"Recommended a product or service to a friend, family member or colleague",1
2339475,21,Seen a video advertisement while watching a video/video clip online,1
2339476,21,Watched a movie at a cinema,1
2339477,21,"Talked about an advertisement that you have seen with a friend, family member or colleague",1
2339478,21,None of the above,1
2339479,21,the content in a printed newspaper (paper version) is trustworthy,1
2339480,21,the content in a newspaper-based website/app (online version) is trustworthy,1
2339481,21,the content on a commercial TV channels or pay television is trustworthy,1
2339482,21,the content on a commercial radio station is trustworthy,1
2339483,21,the content in a printed magazine is trustworthy,1
2339484,21,the content in a local printed or online newspaper is trustworthy,1
2339485,21,the content on a search engine page is trustworthy,1
2339486,21,"the content on a social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.) is trustworthy",1
2339487,21,the content you see in an online video/video clip (e.g. on YouTube) is trustworthy,1
2339488,21,the content you see/hear in a streamed radio service (e.g. on Spotify) is trustworthy,1
2339489,21,"the content you see in a TV news channel (e.g. on BBC, CNN, NHK, RT, Al Jazeera) is trustworthy",1
2339491,21,the information provided in advertising in a printed newspaper is trustworthy,1
2339492,21,the information provided in advertising on an online newspaper-based website/app is trustworthy,1
2339493,21,the information provided in advertising on a commercial TV channel or pay television is trustworthy,1
2339494,21,the information provided in advertising in a commercial radio station is trustworthy,1
2339495,21,the information provided in advertising in a printed magazine is trustworthy,1
2339496,21,the information provided in advertising in a local printed or online newspaper is trustworthy,1
2339497,21,the information provided in advertising in search engine is trustworthy,1
2339498,21,"the information provided in advertising in a social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.) is trustworthy",1
2339499,21,the information provided in advertising you see while watching an online video/video clip (e.g. on YouTube) is trustworthy,1
